scan,symbol,when,bar,sector,cap,entry,signal_move,ret_15m,ctl_15m,exc_15m,mfe_15m,mae_15m,mfe_ctl_15m,ret_30m,ctl_30m,exc_30m,mfe_30m,mae_30m,mfe_ctl_30m,ret_1h,ctl_1h,exc_1h,mfe_1h,mae_1h,mfe_ctl_1h,ret_2h,ctl_2h,exc_2h,mfe_2h,mae_2h,mfe_ctl_2h,ret_EOD,ctl_EOD,exc_EOD,mfe_EOD,mae_EOD,mfe_ctl_EOD,ret_2d,ctl_2d,exc_2d,mfe_2d,mae_2d,mfe_ctl_2d,ret_5d,ctl_5d,exc_5d,mfe_5d,mae_5d,mfe_ctl_5d
NARC1HR,CUMMINSIND,2026-07-16 11:15:00,2026-07-16 12:15:00,Industrials,Largecap,5669.5,1.4675615212528026,-0.5820619102213653,-0.08981992302502827,-0.49224198719633705,0.08819119851839474,-0.7143487079989463,0.23179131713971837,-0.7849016668136533,-0.2011012376917419,-0.5838004291219113,0.08819119851839474,-0.9436458241467549,0.2477849812058584,-1.2611341388129471,-0.2538298472024225,-1.0073042916105246,0.08819119851839474,-1.3669635770350075,0.2716012634928548,-1.4375165358497255,-0.3946986399836588,-1.0428178958660668,0.08819119851839474,-1.4904312549607557,0.3244678456109944,-4.391921686215716,-0.7302814000291387,-3.6616402861865778,0.08819119851839474,-4.929887997177884,0.8529963851834631,-2.7956609930329,-0.2727886595810299,-2.52287233345187,0.08819119851839474,-4.929887997177884,1.420275354352156,-1.1553047005908756,-1.193818421046459,0.03851372045558343,0.08819119851839474,-4.929887997177884,2.3991250916934392
NARC1HR,SIEMENS,2026-07-16 11:15:00,2026-07-16 12:15:00,Industrials,Largecap,3695.0,0.629102099730372,0.32205683355885917,-0.08981992302502827,0.41187675658388745,0.46008119079836707,-0.37618403247632326,0.23179131713971837,-1.1393775372124493,-0.2011012376917419,-0.9382762995207073,0.46008119079836707,-1.391069012178625,0.2477849812058584,-1.1096075778078474,-0.2538298472024225,-0.8557777306054248,0.46008119079836707,-1.391069012178625,0.2716012634928548,-1.4154262516914762,-0.3946986399836588,-1.0207276117078175,0.46008119079836707,-1.7023004059539937,0.3244678456109944,-0.5981055480378861,-0.7302814000291387,0.1321758519912526,0.46008119079836707,-2.1705006765899815,0.8529963851834631,-1.1799729364005418,-0.2727886595810299,-0.907184276819512,0.46008119079836707,-2.1705006765899815,1.420275354352156,-0.5277401894451916,-1.193818421046459,0.6660782316012674,0.46008119079836707,-2.1705006765899815,2.3991250916934392
NARC1HR,PGEL,2026-07-16 11:15:00,2026-07-16 12:15:00,Consumer Discretionary,Midcap,617.0,-0.1537341208835752,-0.0972447325769843,-0.08981992302502827,-0.007424809551956027,0.4132901134521916,-0.2431118314424663,0.23179131713971837,-0.2917341977309529,-0.2011012376917419,-0.09063296003921098,0.4132901134521916,-0.4862236628849326,0.2477849812058584,-0.4538087520259193,-0.2538298472024225,-0.19997890482349678,0.4132901134521916,-0.6239870340356557,0.2716012634928548,0.2593192868719729,-0.3946986399836588,0.6540179268556316,1.1345218800648205,-1.1831442463533182,0.3244678456109944,-1.085899513776345,-0.7302814000291387,-0.3556181137472063,1.264181523500807,-2.1069692058346856,0.8529963851834631,-1.0940032414910816,-0.2727886595810299,-0.8212145819100518,1.264181523500807,-2.1069692058346856,1.420275354352156,-5.7374392220421395,-1.193818421046459,-4.54362080099568,1.44246353322528,-7.609400324149118,2.3991250916934392
NARC1HR,AMBER,2026-07-16 11:15:00,2026-07-16 12:15:00,Consumer Discretionary,Largecap,8008.0,1.3286093888396744,-0.03746253746254036,-0.08981992302502827,0.05235738556248791,0.8116883116883189,-0.09990009990009652,0.23179131713971837,-0.393356643356646,-0.2011012376917419,-0.1922554056649041,0.8116883116883189,-0.6743256743256709,0.2477849812058584,-0.2872127872127872,-0.2538298472024225,-0.03338294001036468,0.8116883116883189,-0.6743256743256709,0.2716012634928548,0.09365634365634534,-0.3946986399836588,0.4883549836400041,1.0864135864135926,-0.6743256743256709,0.3244678456109944,-1.7544955044955013,-0.7302814000291387,-1.0242141044663626,1.0864135864135926,-1.8231768231768197,0.8529963851834631,-2.2602397602397573,-0.2727886595810299,-1.9874511006587274,1.0864135864135926,-4.2207792207792245,1.420275354352156,-7.717282717282714,-1.193818421046459,-6.523464296236255,1.0864135864135926,-7.729770229770228,2.3991250916934392
NARC1HR,SONACOMS,2026-07-16 11:15:00,2026-07-16 12:15:00,Auto,Largecap,681.5,0.7316532407065424,-0.5502567865003694,-0.08981992302502827,-0.4604368634753411,0.6236243580337586,-0.5722670579603739,0.23179131713971837,-0.8290535583272196,-0.2011012376917419,-0.6279523206354777,0.6236243580337586,-1.005135730007345,0.2477849812058584,-0.4108584005869331,-0.2538298472024225,-0.1570285533845106,0.6236243580337586,-1.005135730007345,0.2716012634928548,-0.22010271460014552,-0.3946986399836588,0.17459592538351326,0.6236243580337586,-1.005135730007345,0.3244678456109944,2.7512839325018357,-0.7302814000291387,3.481565332530974,3.6463683052091023,-1.005135730007345,0.8529963851834631,3.6463683052091023,-0.2727886595810299,3.9191569647901323,5.025678650036691,-1.005135730007345,1.420275354352156,6.742479823917824,-1.193818421046459,7.936298244964283,8.495964783565668,-1.005135730007345,2.3991250916934392
NARC1HR,GODFRYPHLP,2026-07-16 12:15:00,2026-07-16 13:15:00,FMCG,Largecap,2123.4,0.5826346454455011,-0.41442968823586224,-0.28076177672760766,-0.13366791150825458,0.0753508524065083,-0.5698408213242856,0.12198009169161396,-0.36733540548178345,-0.09863962049370424,-0.2686957849880792,0.0753508524065083,-1.045493077140447,0.17015910121118047,-0.10831685033437788,-0.21977682498564402,0.11145997465126614,0.164829989639248,-1.045493077140447,0.22264470543464562,0.12244513516059818,-0.17024170614018785,0.29268684130078604,0.16953941791466587,-1.045493077140447,0.36175649775959245,-0.19779598756711758,-0.49444768851772974,0.29665170095061216,0.8288593764717023,-1.045493077140447,0.92831114654528,0.4662333992653256,0.19563992500486785,0.27059347426045777,1.2009042102288703,-1.5305641895073885,1.5641727495289395,-3.687482339643977,-1.4218624832197473,-2.26561985642423,2.288782141847978,-3.692191767919384,2.523996117558144
NARC1HR,UPL,2026-07-16 12:15:00,2026-07-16 13:15:00,Chemicals,Largecap,623.1,2.097329182369334,0.26480500722194655,-0.28076177672760766,0.5455667839495542,0.34504894880436066,-0.0802439415824141,0.12198009169161396,0.3049269780131647,-0.09863962049370424,0.40356659850686893,0.42529289038677476,-0.0802439415824141,0.17015910121118047,0.40924410207028306,-0.21977682498564402,0.629020927055927,0.6740491092922296,-0.0802439415824141,0.22264470543464562,0.9468785106724331,-0.17024170614018785,1.117120216812621,0.9468785106724331,-0.0802439415824141,0.36175649775959245,-0.6419515326592795,-0.49444768851772974,-0.14750384414154977,0.9468785106724331,-2.1344888460921307,0.92831114654528,-2.2709035467822103,0.19563992500486785,-2.466543471787078,0.9468785106724331,-2.8486599261755785,1.5641727495289395,-2.8085379553843715,-1.4218624832197473,-1.3866754721646242,0.9468785106724331,-3.073342962606318,2.523996117558144
NARC1HR,IEX,2026-07-16 12:15:00,2026-07-16 13:15:00,Financials,Midcap,122.61,1.113310242454224,-0.2936138977244873,-0.28076177672760766,-0.012852120996879657,0.09787129924150317,-0.5138243210178528,0.12198009169161396,0.05709159122422314,-0.09863962049370424,0.15573121171792736,0.14680694886224366,-0.5138243210178528,0.17015910121118047,0.47304461300057277,-0.21977682498564402,0.6928214379862168,0.611695620259356,-0.5138243210178528,0.22264470543464562,2.316287415382101,-0.17024170614018785,2.486529121522289,2.6669929043308116,-0.5138243210178528,0.36175649775959245,0.4485767881901914,-0.49444768851772974,0.9430244767079212,3.417339531848951,-0.5138243210178528,0.92831114654528,1.794307152760788,0.19563992500486785,1.59866722775592,3.417339531848951,-1.3865100725878876,1.5641727495289395,-0.16311883206916455,-1.4218624832197473,1.2587436511505827,3.417339531848951,-1.3865100725878876,2.523996117558144
NARC1HR,GODFRYPHLP,2026-07-16 13:15:00,2026-07-16 14:15:00,FMCG,Largecap,2118.4,-0.23547141377037173,-0.04248489425981994,-0.03498918790953244,-0.007495706350287498,0.4012462235649439,-0.20298338368580637,0.21626880228550452,0.13689577039275314,0.054242641487143584,0.08265312890560955,0.4012462235649439,-0.20298338368580637,0.29460900478018526,0.35876132930512394,0.009149740399554995,0.3496115889055689,0.40596676737159054,-0.20298338368580637,0.3989122837723881,-0.051925981873102156,-0.2675574260072435,0.21563144413414137,1.0668429003021007,-0.39180513595167277,0.8680955209644469,-0.20298338368580637,-0.26534171053038424,0.06235832684457787,1.0668429003021007,-0.6750377643504613,1.13121705520177,0.9535498489425809,0.5105724133659607,0.44297743557662017,1.4397658610271868,-1.2981495468277982,1.7969760376452277,-3.441276435045326,-1.2145602667002398,-2.2267161683450865,2.530211480362543,-3.842522658610281,2.678984303506906
NARC1HR,UPL,2026-07-16 13:15:00,2026-07-16 14:15:00,Chemicals,Largecap,625.55,0.39319531375379135,0.1838382223643409,-0.03498918790953244,0.2188274102738733,0.27975381664135934,-0.22380305331307637,0.21626880228550452,0.3357045799696312,0.054242641487143584,0.28146193848248763,0.3756694109184,-0.22380305331307637,0.29460900478018526,0.551514667092956,0.009149740399554995,0.5423649266934011,0.551514667092956,-0.22380305331307637,0.3989122837723881,-1.6465510350891166,-0.2675574260072435,-1.378993609081873,0.551514667092956,-1.942290784109979,0.8680955209644469,-0.9831348413396168,-0.26534171053038424,-0.7177931308092326,0.551514667092956,-2.517784349772201,1.13121705520177,-2.781552234034046,0.5105724133659607,-3.2921246474000068,0.551514667092956,-3.22915834066021,1.7969760376452277,-3.045320118295891,-1.2145602667002398,-1.8307598515956514,0.551514667092956,-3.452961393973286,2.678984303506906
NARC1HR,MOTHERSON,2026-07-16 13:15:00,2026-07-16 14:15:00,Auto,Largecap,145.0,0.75041689827684,-0.53103448275863,-0.03498918790953244,-0.49604529484909754,0.15862068965517562,-0.6827586206896608,0.21626880228550452,-0.6965517241379282,0.054242641487143584,-0.7507943656250717,0.15862068965517562,-0.7241379310344853,0.29460900478018526,-0.8965517241379395,0.009149740399554995,-0.9057014645374944,0.15862068965517562,-1.379310344827589,0.3989122837723881,-0.6620689655172485,-0.2675574260072435,-0.39451153951000495,0.15862068965517562,-1.379310344827589,0.8680955209644469,0.13793103448274113,-0.26534171053038424,0.4032727450131254,0.47586206896550465,-1.379310344827589,1.13121705520177,-1.1103448275862182,0.5105724133659607,-1.620917240952179,0.5793103448275883,-1.993103448275857,1.7969760376452277,0.4068965517241452,-1.2145602667002398,1.621456818424385,2.200000000000002,-1.993103448275857,2.678984303506906
NARC1HR,IEX,2026-07-16 13:15:00,2026-07-16 14:15:00,Financials,Midcap,122.95,0.2773020145175886,1.3257421716144746,-0.03498918790953244,1.3607313595240071,1.5860105734038177,-0.024400162667748138,0.21626880228550452,1.1793411956079636,0.054242641487143584,1.12509855412082,1.5860105734038177,-0.024400162667748138,0.29460900478018526,2.0333468889792705,0.009149740399554995,2.0241971485797157,2.3830825538836864,-0.024400162667748138,0.3989122837723881,0.8052053680357885,-0.2675574260072435,1.072762794043032,3.131354209028059,-0.024400162667748138,0.8680955209644469,0.08946726311509501,-0.26534171053038424,0.35480897364547925,3.131354209028059,-0.2602684017893542,1.13121705520177,1.8625457503050002,0.5105724133659607,1.3519733369390394,3.131354209028059,-1.6592110614070843,1.7969760376452277,-0.732004880032533,-1.2145602667002398,0.4825553866677068,3.131354209028059,-1.6592110614070843,2.678984303506906
NARC1HR,AMBER,2026-07-16 13:15:00,2026-07-16 14:15:00,Consumer Discretionary,Largecap,8036.5,0.7585255767301957,-0.2550861693523254,-0.03498918790953244,-0.220096981442793,0.05599452497977442,-0.4541778137248764,0.21626880228550452,-0.10576743607291217,0.054242641487143584,-0.16001007756005575,0.05599452497977442,-0.4541778137248764,0.29460900478018526,-0.32974553599203205,0.009149740399554995,-0.33889527639158706,0.05599452497977442,-0.4541778137248764,0.3989122837723881,-1.679835749393388,-0.2675574260072435,-1.4122783233861445,0.27375101101225763,-1.9971380576121467,0.8680955209644469,-2.3828781185839643,-0.26534171053038424,-2.11753640805358,0.27375101101225763,-2.4450942574503864,1.13121705520177,-2.3517700491507476,0.5105724133659607,-2.8623424625167084,0.27375101101225763,-4.56044297890873,1.7969760376452277,-7.814347041622593,-1.2145602667002398,-6.599786774922354,0.27375101101225763,-8.417843588626894,2.678984303506906
NARC1HR,KAYNES,2026-07-16 13:15:00,2026-07-16 14:15:00,Consumer Discretionary,Largecap,3444.5,1.1006750807161625,0.043547684714773105,-0.03498918790953244,0.07853687262430555,0.9841776745536324,-0.11612715923936534,0.21626880228550452,-0.060966758600666804,0.054242641487143584,-0.11520940008781039,0.9841776745536324,-0.15967484395412734,0.29460900478018526,-0.18870663376396868,0.009149740399554995,-0.19785637416352367,0.9841776745536324,-0.3919291624328691,0.3989122837723881,-1.0364348962113468,-0.2675574260072435,-0.7688774702041032,0.9841776745536324,-1.7738423573813278,0.8680955209644469,-1.0799825809261088,-0.26534171053038424,-0.8146408703957245,0.9841776745536324,-1.7738423573813278,1.13121705520177,-2.0699666134417205,0.5105724133659607,-2.5805390268076813,0.9841776745536324,-3.1789809841776706,1.7969760376452277,-5.902162868340843,-1.2145602667002398,-4.687602601640604,0.9841776745536324,-6.953113659457111,2.678984303506906
NARC1HR,BHEL,2026-07-16 14:15:00,2026-07-16 15:15:00,Industrials,Largecap,436.05,4.268292682926833,1.6626533654397369,-0.13969128410941814,1.802344649549155,2.2015823873408946,-0.2407980736154114,0.680279251225733,2.018117188395818,-0.10714126696988716,2.1252584553657052,2.3965141612200425,-0.2407980736154114,0.7691976635261747,1.4562550166265176,-0.24487397984283885,1.7011289964693563,2.3965141612200425,-0.2407980736154114,0.8132319595551315,0.3439972480220099,-0.33558913837020926,0.6795863863922191,2.3965141612200425,-0.47012957229676244,0.9074406481001142,-3.38263960554982,-0.1965845302175758,-3.186055075332244,2.3965141612200425,-3.611971104231171,1.1530096651798514,-4.265565875472999,0.46439839376893943,-4.729964269241938,2.3965141612200425,-4.9650269464511005,1.8266611457136435,-6.432748538011701,-1.153161583913052,-5.279586954098649,2.3965141612200425,-6.971677559912859,2.680729702245461
NARC1HR,NAUKRI,2026-07-16 14:15:00,2026-07-16 15:15:00,I.T,Largecap,1208.15,1.1554401975970352,0.3724703058395118,-0.13969128410941814,0.5121615899489299,1.0222240615817446,-0.29383768571784596,0.680279251225733,-0.2607292140876627,-0.10714126696988716,-0.15358794711777554,1.0222240615817446,-0.46765716177628036,0.7691976635261747,-1.2498448040392462,-0.24487397984283885,-1.0049708241964075,1.0222240615817446,-1.3326159831146933,0.8132319595551315,-1.7009477300004239,-0.33558913837020926,-1.3653585916302147,1.0222240615817446,-1.8292430575673646,0.9074406481001142,-1.9823697388569372,-0.1965845302175758,-1.7857852086393615,1.0222240615817446,-2.160327773869153,1.1530096651798514,-1.4360799569590021,0.46439839376893943,-1.9004783507279415,1.0222240615817446,-2.2017133634068764,1.8266611457136435,-3.2404916608037126,-1.153161583913052,-2.0873300768906606,1.2705375988080858,-4.341348342507145,2.680729702245461
NARC1HR,IEX,2026-07-16 14:15:00,2026-07-16 15:15:00,Financials,Midcap,124.2,1.0166734444896353,0.04830917874396601,-0.13969128410941814,0.18800046285338415,2.0933977455716457,-0.05636070853463071,0.680279251225733,0.08051529790660261,-0.10714126696988716,0.18765656487648977,2.0933977455716457,-0.45088566827697907,0.7691976635261747,-0.20933977455717123,-0.24487397984283885,0.035534205285667614,2.0933977455716457,-0.45088566827697907,0.8132319595551315,-0.9098228663446117,-0.33558913837020926,-0.5742337279744025,2.0933977455716457,-1.0064412238325326,0.9074406481001142,-1.2882447665056418,-0.1965845302175758,-1.091660236288066,2.0933977455716457,-1.3687600644122444,1.1530096651798514,0.7326892109500882,0.46439839376893943,0.2682908171811488,2.0933977455716457,-2.6489533011272215,1.8266611457136435,-1.4573268921095006,-1.153161583913052,-0.3041653081964486,2.0933977455716457,-2.6489533011272215,2.680729702245461
NARC1HR,SONACOMS,2026-07-16 14:15:00,2026-07-16 15:15:00,Auto,Largecap,684.65,0.5950631795474504,-0.05112101073541098,-0.13969128410941814,0.08857027337400716,0.8033301686993344,-0.6280581318922063,0.680279251225733,1.0297232162418846,-0.10714126696988716,1.1368644832117718,1.1392682392463493,-0.6280581318922063,0.7691976635261747,2.008325421748336,-0.24487397984283885,2.253199401591175,2.0229314248155994,-0.6280581318922063,0.8132319595551315,2.059446432483747,-0.33558913837020926,2.395035570853956,2.5341415321697314,-0.6280581318922063,0.9074406481001142,2.972321624187546,-0.1965845302175758,3.168906154405122,3.4762287300080352,-0.6280581318922063,1.1530096651798514,4.725041992258827,0.46439839376893943,4.260643598489888,4.966041042868619,-0.6280581318922063,1.8266611457136435,4.578981961586215,-1.153161583913052,5.732143545499267,7.996786679325196,-0.6280581318922063,2.680729702245461
NARC1HR,BHEL,2026-07-17 09:15:00,2026-07-17 10:15:00,Industrials,Largecap,442.35,-0.5955056179775209,-0.8251384650163951,0.06150622711858292,-0.886644692134978,0.21476206623713967,-0.915564598168872,0.4720508797581257,-1.277269130778802,-0.02268634651004339,-1.2545827842687587,0.21476206623713967,-1.6163671301006044,0.5022653803421562,-2.4528088617610577,-0.16635749130188165,-2.2864513704591762,0.21476206623713967,-2.6336611280660227,0.5252869026087046,-3.1762179269808954,-0.10698785554332248,-3.069230071437573,0.21476206623713967,-3.4022832598621044,0.6071590974648052,-5.391658189216686,0.550780864627082,-5.942439053843769,0.21476206623713967,-5.787272521758791,1.4529044276933725,-6.635017520063302,0.7683148088121208,-7.403332328875423,0.21476206623713967,-7.041935119249465,2.141729030034464,-8.579179382841652,-2.0522885850379855,-6.5268907978036665,0.21476206623713967,-8.805244715722848,2.8169257098064184
