scan,symbol,when,bar,sector,cap,entry,signal_move,ret_15m,ctl_15m,exc_15m,mfe_15m,mae_15m,mfe_ctl_15m,ret_30m,ctl_30m,exc_30m,mfe_30m,mae_30m,mfe_ctl_30m,ret_1h,ctl_1h,exc_1h,mfe_1h,mae_1h,mfe_ctl_1h,ret_2h,ctl_2h,exc_2h,mfe_2h,mae_2h,mfe_ctl_2h,ret_EOD,ctl_EOD,exc_EOD,mfe_EOD,mae_EOD,mfe_ctl_EOD,ret_2d,ctl_2d,exc_2d,mfe_2d,mae_2d,mfe_ctl_2d,ret_5d,ctl_5d,exc_5d,mfe_5d,mae_5d,mfe_ctl_5d
ARC15MIN,KPITTECH,2026-08-11 14:45:00,2026-08-11 15:00:00,I.T,Midcap,629.4,-0.17446471054718415,-0.9771210676835063,0.13185885980848705,-1.1089799274919934,0.06355258976802336,-1.271051795360656,0.7453741475887057,-1.2392755004766332,-0.03172916368695538,-1.2075463367896777,0.06355258976802336,-1.318716237686679,0.8007453259522449,-1.8191928821099324,-0.17766834956816535,-1.6415245325417671,0.06355258976802336,-1.9621862090880238,0.8569785930321289,-2.8678106132824843,-0.322887105821704,-2.5449235074607803,0.06355258976802336,-3.066412456307588,0.9364105861855997,-2.06545916746107,0.055681983703094004,-2.121141151164164,0.06355258976802336,-3.4000635525897605,1.3325324134585204,-2.1369558309501047,-0.17876944259960617,-1.9581863883504984,0.06355258976802336,-3.4000635525897605,1.7455934853553456,,,,,,
ARC15MIN,PREMIERENE,2026-08-11 14:45:00,2026-08-11 15:00:00,Services,Largecap,1046.8,0.10519269388924446,0.4107756973633858,0.13185885980848705,0.27891683755489877,0.8788689338937727,-0.24837600305692709,0.7453741475887057,0.13374092472298038,-0.03172916368695538,0.16547008840993577,0.8788689338937727,-0.24837600305692709,0.8007453259522449,-1.203668322506679,-0.17766834956816535,-1.0259999729385139,0.8788689338937727,-1.318303400840648,0.8569785930321289,-1.1272449369506998,-0.322887105821704,-0.8043578311289958,0.8788689338937727,-1.318303400840648,0.9364105861855997,-1.2132212457011904,0.055681983703094004,-1.2689032294042843,0.8788689338937727,-2.4264424914023697,1.3325324134585204,-2.2831486434849,-0.17876944259960617,-2.104379200885294,0.8788689338937727,-2.6652655712648077,1.7455934853553456,,,,,,
ARC15MIN,TMPV,2026-08-11 15:00:00,2026-08-12 09:15:00,Auto,Largecap,348.4,0.25899280575538697,-0.1865671641790967,-0.2182193005754115,0.03165213639631481,0.8180252583237735,-0.33008036739379243,0.5755852918013259,-0.5309988518943598,-0.40710822898473537,-0.12389062290962444,0.8180252583237735,-0.6601607347875849,0.6242457632785524,-0.574052812858783,-0.3244335109073525,-0.24961930195143045,0.8180252583237735,-0.6888633754305373,0.6608964630591955,-2.870264064293915,-0.5448015585262843,-2.3254625057676304,0.8180252583237735,-4.075774971297353,0.7365534621582845,0.7175660160734898,-0.12763538503343316,0.845201401106923,0.9041331802525976,-4.075774971297353,1.1630864952437108,-4.649827784156136,-0.29163733774453265,-4.358190446411603,0.9041331802525976,-5.568312284730192,1.5483325449578802,,,,,,
ARC15MIN,SHRIRAMFIN,2026-08-11 15:00:00,2026-08-12 09:15:00,Financials,Largecap,1135.5,0.6827451675829099,-0.369881109643333,-0.2182193005754115,-0.15166180906792148,0.0,-1.1800968736239592,0.5755852918013259,-0.47556142668429,-0.40710822898473537,-0.06845319769955466,0.0,-1.1800968736239592,0.6242457632785524,-0.5548216644649884,-0.3244335109073525,-0.23038815355763587,0.0,-1.1800968736239592,0.6608964630591955,-1.4266842800528479,-0.5448015585262843,-0.8818827215265636,0.0,-1.435490973139586,0.7365534621582845,-0.22016732716865217,-0.12763538503343316,-0.09253194213521901,0.0,-1.6292382210480016,1.1630864952437108,-0.26420079260237594,-0.29163733774453265,0.02743654514215671,1.1889035667107084,-1.6292382210480016,1.5483325449578802,,,,,,
ARC15MIN,BANKINDIA,2026-08-11 15:00:00,2026-08-12 09:15:00,Bank,Largecap,142.4,0.11952471349223615,2.2612359550561845,-0.2182193005754115,2.479455255631596,2.6123595505618047,-0.3511235955056202,0.5755852918013259,1.551966292134832,-0.40710822898473537,1.9590745211195675,2.6123595505618047,-0.3511235955056202,0.6242457632785524,1.8890449438202284,-0.3244335109073525,2.2134784547275808,2.6123595505618047,-0.3511235955056202,0.6608964630591955,1.58005617977528,-0.5448015585262843,2.1248577383015643,2.6123595505618047,-0.3511235955056202,0.7365534621582845,1.755617977528079,-0.12763538503343316,1.883253362561512,2.6123595505618047,-0.3511235955056202,1.1630864952437108,1.3342696629213613,-0.29163733774453265,1.625907000665894,2.70365168539326,-0.3511235955056202,1.5483325449578802,,,,,,
ARC15MIN,UNIONBANK,2026-08-11 15:00:00,2026-08-12 09:15:00,Bank,Largecap,182.5,0.09872751206669861,2.465753424657535,-0.2182193005754115,2.683972725232947,2.5095890410959054,-0.37260273972603564,0.5755852918013259,1.9342465753424687,-0.40710822898473537,2.341354804327204,2.5095890410959054,-0.37260273972603564,0.6242457632785524,2.515068493150685,-0.3244335109073525,2.8395020040580374,2.7945205479452007,-0.37260273972603564,0.6608964630591955,2.2849315068493192,-0.5448015585262843,2.8297330653756037,2.7945205479452007,-0.37260273972603564,0.7365534621582845,2.2301369863013676,-0.12763538503343316,2.357772371334801,2.7945205479452007,-0.37260273972603564,1.1630864952437108,3.106849315068483,-0.29163733774453265,3.3984866528130153,3.397260273972602,-0.37260273972603564,1.5483325449578802,,,,,,
ARC15MIN,INFY,2026-08-12 09:15:00,2026-08-12 09:30:00,I.T,Largecap,1187.7,0.1771255060728949,-0.2610086722236393,-0.3531161565540733,0.09210748433043398,0.22733013387219447,-0.2610086722236393,0.25972145002894265,-0.7325082091437229,-0.3095883908472757,-0.42291981829644726,0.22733013387219447,-0.7914456512587376,0.2855794246883737,-0.7072493053801532,-0.1355539550558803,-0.5716953503242729,0.22733013387219447,-0.9345794392523477,0.40631192361781504,-1.3303022648816998,-0.482093875558783,-0.8482083893229168,0.22733013387219447,-1.7512839942746439,0.4717574154749686,-2.163846089079735,-0.11628701509765338,-2.0475590739820815,0.22733013387219447,-2.2312031657826026,1.0611518100730353,-1.448177149111729,-0.2060861630796751,-1.242090986032054,0.22733013387219447,-2.584827818472679,1.4999928628739032,,,,,,
ARC15MIN,BRITANNIA,2026-08-12 09:15:00,2026-08-12 09:30:00,FMCG,Largecap,5608.5,0.187566988210075,-0.3566015868770589,-0.3531161565540733,-0.0034854303229855943,0.10698047606312322,-0.41900686458055114,0.25972145002894265,-0.5438174199875134,-0.3095883908472757,-0.23422902914023774,0.10698047606312322,-0.597307658019075,0.2855794246883737,-0.37443166622092017,-0.1355539550558803,-0.23887771116503986,0.10698047606312322,-0.597307658019075,0.40631192361781504,-0.41900686458055114,-0.482093875558783,0.06308701097823188,0.10698047606312322,-0.597307658019075,0.4717574154749686,0.7934385308014713,-0.11628701509765338,0.9097255458991247,0.9628242845680646,-0.597307658019075,1.0611518100730353,0.2050459124543158,-0.2060861630796751,0.4111320755339909,1.4442364268520969,-0.597307658019075,1.4999928628739032,,,,,,
ARC15MIN,KEI,2026-08-12 09:15:00,2026-08-12 09:30:00,Industrials,Largecap,5629.0,-0.2834366696191304,-0.4263634748623235,-0.3531161565540733,-0.07324731830825021,0.4228104459051307,-0.4263634748623235,0.25972145002894265,0.0,-0.3095883908472757,0.3095883908472757,0.4228104459051307,-0.5151891987919655,0.2855794246883737,0.4139278735121765,-0.1355539550558803,0.5494818285680568,0.572037662106939,-0.5151891987919655,0.40631192361781504,0.4832119381772859,-0.482093875558783,0.9653058137360689,0.7283709362231328,-0.5151891987919655,0.4717574154749686,3.4375555160774507,-0.11628701509765338,3.5538425311751043,3.6951501154734334,-0.5151891987919655,1.0611518100730353,2.34144608278557,-0.2060861630796751,2.547532245865245,3.6951501154734334,-0.5151891987919655,1.4999928628739032,,,,,,
ARC15MIN,CDSL,2026-08-12 09:15:00,2026-08-12 09:30:00,Financials,Largecap,1344.7,-0.37783375314860423,-0.6767308693388929,-0.3531161565540733,-0.3236147127848196,0.0,-0.8626459433330957,0.25972145002894265,-0.7287870900572591,-0.3095883908472757,-0.41919869920998337,0.0,-0.8626459433330957,0.2855794246883737,-0.20078827991374393,-0.1355539550558803,-0.06523432485786362,0.0,-0.8626459433330957,0.40631192361781504,-0.5726184279021385,-0.482093875558783,-0.09052455234335544,0.0,-0.8626459433330957,0.4717574154749686,0.022309808879295012,-0.11628701509765338,0.1385968239769484,0.3123373243102634,-0.8626459433330957,1.0611518100730353,-0.1636052651148967,-0.2060861630796751,0.042480897964778386,1.0113780025284402,-0.8626459433330957,1.4999928628739032,,,,,,
