month,roi,move,n
2025-02,-33.76677241315166,0.23103614485894264,8242
2025-03,-4.580716208760952,2.1576549471331585,36915
2025-04,0.9233656695789207,1.9205637719062474,37414
2025-05,-12.529652818913329,1.00530467089186,45879
2025-06,-22.748484421470547,0.26467847157503055,48507
2025-07,-35.92074359618781,-0.8290513407314681,48293
2025-08,8.382034146321402,0.6367247641611229,6178
2026-07,-9.528394747045397,-0.2584730703369842,8557
2026-08,7.73777730119771,-0.2824982747731575,5070
